LineOID,temperature-0,temperature-1,temperature-2,temperature-3,temperature-4,temperature-5,temperature-6,temperature-7,temperature-8,temperature-9,temperature-10,temperature-11,temperature-12,temperature-13,temperature-14,temperature-15,temperature-16,temperature-17,temperature-18,temperature-19,temperature-20,temperature-21,temperature-22,temperature-23,temperature-24,temperature-25,temperature-26,temperature-27,temperature-28,temperature-29,temperature-30,temperature-31,temperature-32,temperature-33,temperature-34,temperature-35,temperature-36,temperature-37,temperature-38,temperature-39,temperature-40,temperature-41,temperature-42,temperature-43,temperature-44,temperature-45
884,-0.367741,0.502857,0.384096,0.567894,0.8911899999999999,1.292117,1.7313169999999998,2.159977,2.6452299999999997,3.067655,3.4732769999999995,5.212018,5.258447,5.1430620000000005,6.674805,7.667955999999999,9.197395,8.142895,9.106689999999999,11.227752,11.42537,11.93727,13.688162,14.132775,14.297506,14.306544,13.966417000000002,13.985964000000001,14.256362,12.982887,13.154425,11.718152,10.797085000000001,9.965761,4.792421,5.851073,6.305107,6.466819999999999,4.798527,4.683962,4.045304,3.988197,2.650203,3.167537,2.9264229999999998,2.4994009999999998
885,-0.428968,0.477465,0.32855999999999996,0.551211,0.8976190000000001,1.27512,1.7799919999999998,2.10494,2.641625,3.0566560000000003,3.335728,5.043362,5.037496,5.228683999999999,6.530156,7.740542,9.245086,8.108344,8.848450999999999,11.022189,11.872896,11.512947,13.130622,13.614469,13.967687,14.171532999999998,13.905266000000001,14.083862,14.106226000000001,12.878761,13.157663000000001,11.691179,10.833891,9.898598,4.77891,5.7996550000000004,6.221305,6.457893,4.885257,4.6719800000000005,4.199635,4.111467,2.5180740000000004,3.226861,2.97933,2.442457
886,-0.348486,0.500553,0.358951,0.555174,0.909077,1.283168,1.761177,2.182566,2.704754,3.165798,3.5164519999999997,5.382841,5.382258,5.4335309999999994,6.952291000000001,8.052498,9.459775,8.350184,8.906067,11.448462,11.831228,12.383958999999999,13.624629999999998,14.426831,14.546378,14.325781,14.142949,14.223092999999999,14.224712,12.995532,13.288498,11.902627,10.980737,10.088138,4.926633,5.957711,6.509224,6.547128,5.066227,4.825501,4.336271,4.222067,2.814083,3.0168049999999997,2.876257,2.341428
887,-0.45072,0.109545,0.380944,0.632759,0.9576879999999999,1.371337,1.760301,2.316307,2.907198,3.284954,3.814924,5.555738,5.394615,5.137832,6.5819589999999994,7.783810000000001,9.37449,7.965381,9.5609,11.333544999999999,11.661344,12.519959,13.695729,14.591465,14.989846,14.810135,14.241862,14.375478,14.969092999999999,13.639194,13.879913,12.266382,11.442313,10.55006,4.947506,6.2787180000000005,6.624591000000001,7.096500999999999,4.673634,5.168598,4.481201,4.450463,3.188986,3.8256300000000003,3.5599220000000003,3.117619
888,-0.308576,0.6024609999999999,0.443813,0.639167,0.952309,1.361839,1.8062200000000002,2.239201,2.792872,3.206712,3.748868,5.15081,5.173588,5.148023,6.837497,7.728957,9.078768,7.955252000000001,9.662647,11.574888,12.115708999999999,13.029378,13.561010000000001,14.480569000000001,14.992970000000001,14.780995,14.149995,14.382839,14.790185000000001,13.286660999999999,13.410676,12.127621000000001,11.29394,10.286116,4.841606,6.042458,6.328971,6.615778,4.799132,4.872933,4.197456,4.22074,3.4451709999999998,3.6000419999999997,3.2845660000000003,2.7003630000000003
889,-0.27883,0.683735,0.44256599999999996,0.6492859999999999,0.962882,1.374824,1.8026099999999998,2.289282,2.784406,3.25555,3.5678589999999994,5.265834,5.3538,5.313691,6.702889999999999,8.044943,9.990663,8.712924000000001,9.719078999999999,11.985582,12.719917,13.813597,14.168778,14.582542000000002,14.989187,14.966702,14.423557999999998,14.438189999999999,15.029836999999999,13.790869,13.683248,12.278343,11.61469,10.394254,4.924507,6.16094,6.493284,6.82027,4.814152,4.993945,4.328355,4.327871,3.339639,3.607008,3.375778,2.784064
890,-0.252156,0.727139,0.486756,0.653714,0.970298,1.381427,1.794499,2.336964,2.904857,3.309478,3.631877,5.386672,5.421241,5.493483,6.877369,7.964131,10.011569999999999,8.828408,9.576246000000001,12.003788,12.95765,13.526948999999998,14.060061,14.422061,14.730185999999998,14.744852999999999,14.349453,14.366882999999998,14.885546,13.881520000000002,13.501002,12.201569000000001,11.506257000000002,10.320955,4.906416,6.174903,6.5100050000000005,6.672938,4.834045,4.9822809999999995,4.294258,4.282612,3.582247,3.68224,3.346626,2.760809
891,-0.32139,0.646918,0.438956,0.683601,0.988499,1.400474,1.838502,2.2123909999999998,2.671891,3.042654,3.472989,4.667513,4.950789,4.966277,6.309705999999999,7.516559,8.938676,7.962975999999999,8.476825,10.907153,11.623922,12.563892999999998,13.587648000000002,14.4285,14.746614000000001,14.577468,14.234331,14.469225,14.760573,13.443945999999999,13.35481,12.026058,11.042205000000001,10.118708999999999,4.733802,5.958053,6.417577,6.78313,4.548005,4.828256,4.248601,4.337525,3.120229,3.566812,3.151511,2.746536
892,-0.48814300000000005,0.330269,0.37027600000000005,0.614054,1.008358,1.4384569999999999,1.833965,2.463167,3.2070060000000002,3.4260629999999996,3.758831,5.952804,5.4839839999999995,5.11908,6.56885,7.528303999999999,8.736512,7.937071,9.293386,11.075704,11.230761,12.820381,13.456985000000001,14.665728,14.918454,14.508913,14.267412,14.269808,14.622279999999998,13.393956,13.692948000000001,12.095369999999999,11.005214,10.401414,4.922075,6.252551,6.617816,6.926196000000001,5.2188349999999994,5.178274,4.550875,4.323535,3.195223,4.088678,3.538208,3.1846810000000003
893,-0.42747399999999997,0.325922,0.414382,0.6306350000000001,0.9580489999999999,1.412231,1.781625,2.4453650000000002,3.042073,3.360721,3.7396809999999996,5.665621,5.453425,5.089215,6.692088,7.600318,8.880284,7.890772999999999,9.259632,11.169997,11.161814999999999,12.680398,13.612648000000002,14.470848000000002,14.834298,14.564969,14.020805,14.270141,14.624049,13.428473,13.436960000000001,12.126333,11.078354,10.373911,4.943869,6.218230999999999,6.5742020000000005,6.682527,5.036762,5.057462,4.410907,4.252753,3.148286,3.9236169999999997,3.446134,2.99955
894,-0.074955,0.9324600000000001,0.618208,0.717646,1.078079,1.4514989999999999,1.9296919999999997,2.249028,2.6844099999999997,3.10115,3.6732669999999996,4.878595,5.148374,5.1558910000000004,6.51328,7.822389,9.495536999999999,8.148973,9.332180000000001,11.438500999999999,11.876988,12.265564,12.176126,12.564084,14.03014,14.456887,14.561679999999999,14.608491,14.887045,13.959292999999999,13.622114999999999,12.157294,11.254891,9.85195,5.044675,6.297348,6.606053,6.537128,4.907279,4.8204,4.192769999999999,4.302631,3.5222309999999997,3.597221,3.3007660000000003,2.742474
895,-0.096151,0.804185,0.643365,0.730116,1.063756,1.444813,1.852239,2.310891,2.790248,3.275475,3.899367,5.397876,5.467712000000001,5.470843,6.9628559999999995,8.010547,9.529833,8.332618,9.800929,11.527034,12.071575,12.356508,12.217292,12.609034,14.039342999999999,14.559779,14.731701000000001,14.690579000000001,14.872126000000002,14.000247,13.311914999999999,12.312859,11.289558999999999,9.786259,5.293875,6.5206550000000005,6.77723,6.685849,5.417185,5.146097,4.459279,4.4114510000000005,3.8275129999999997,3.780156,3.489954,2.9234169999999997
896,-0.061730999999999994,0.856676,0.670198,0.763037,1.081316,1.454499,1.8744599999999998,2.324339,2.784357,3.2812069999999998,3.9307279999999998,5.577594,5.685119,5.6799610000000005,7.055880999999999,8.481647,9.670511,8.573364999999999,9.982567999999999,11.872326,12.163613,12.17104,12.141402000000001,12.760386,14.225664000000002,14.720759,14.882014000000002,14.767129,15.124806,14.213068,13.848638000000001,12.461951,11.454237,9.572348,5.28788,6.622031,6.850264999999999,6.752047999999999,5.424003,5.194437000000001,4.553198,4.419159,3.7586510000000004,3.751954,3.443522,2.941768
897,-0.121798,0.5344869999999999,0.7128399999999999,0.7591939999999999,1.075243,1.4613399999999999,1.888698,2.2972189999999997,2.799929,3.245059,3.8884760000000003,5.32758,5.410836,5.489648000000001,6.792783,8.303786,9.504961999999999,8.510458999999999,9.848407,11.729596,11.760363,12.04987,12.189247,12.755459,14.181710999999998,14.840051999999998,14.829057,14.785264000000002,14.997684,14.15371,13.203698999999999,12.42018,11.307932000000001,9.989996000000001,5.348723000000001,6.594663000000001,6.852869999999999,6.729953,5.336761,5.193455999999999,4.527613,4.4681489999999995,4.150892,3.869126,3.430343,2.9925080000000004
898,-0.14643499999999998,0.36075100000000004,0.734414,0.7639560000000001,1.0640120000000002,1.473179,1.872109,2.344868,2.921005,3.3335410000000003,4.005063,5.657686,5.532783,5.672093,6.760180999999999,8.629672,9.612083,8.436164,9.918044,11.920296,11.78578,12.347572999999999,12.557402,12.928245,14.206984,15.106104,15.009272,14.957279999999999,15.144120999999998,14.345863,13.22981,12.602878,11.336936999999999,10.337984,5.527815,6.747247,6.972838,6.8565380000000005,5.673212,5.390388,4.668195,4.60289,4.755449,4.182999,3.658564,3.112259
899,-0.13557,0.582047,0.683578,0.75903,1.0802399999999999,1.488868,1.8895110000000002,2.390659,2.899823,3.384211,3.896208,5.549544,5.373739,5.747129,6.817292999999999,8.197807000000001,9.465527,8.207255,9.544753,11.731216,11.597998,12.411024000000001,14.194376,14.790863,14.935670000000002,14.928579999999998,14.799145000000001,14.829637,14.91785,14.106029999999999,13.129582999999998,12.514936,11.235599,9.990396,5.2264349999999995,6.407536,6.751047,6.64543,5.596359,5.160062,4.494883,4.446482,3.6874089999999997,3.807438,3.371891,2.850746
900,-0.22520700000000002,0.532461,0.617261,0.770637,1.08883,1.5298049999999999,1.908882,2.4670669999999997,3.010439,3.5511470000000003,3.957038,5.435809,5.601225,5.8832949999999995,6.598305,8.332962,9.690743,8.732178,9.629373,11.919552000000001,11.765738,12.227167,14.934944,15.117154000000001,14.979645000000001,15.086539000000002,14.99559,14.760029000000001,15.035313,14.464682,13.699221,12.77856,11.374412,10.471903,5.41311,6.589415,7.004328999999999,6.814203999999999,5.690139,5.300441999999999,4.6036660000000005,4.5961739999999995,3.526665,4.166206,3.6255010000000003,3.1280040000000002
901,-0.273416,0.56215,0.592993,0.775737,1.094699,1.536216,1.9126759999999998,2.4628669999999997,2.9927740000000003,3.613861,3.9651589999999994,5.511245,5.826574,5.967331,6.631342999999999,8.528189,9.586678,8.805588,9.584797,11.668355,11.957537,12.06943,12.380962,13.117534,14.387887,15.307626999999998,15.280053,15.061929000000001,15.340329,14.747701999999999,13.942825,13.00475,11.700225999999999,10.770196,5.791903,6.808407000000001,7.423978999999999,7.3122110000000005,6.1191830000000005,5.636099,4.918115,5.011394,3.6762620000000004,4.413901,3.8556550000000005,3.417958
902,-0.299023,0.642119,0.455801,0.691693,0.9971639999999999,1.408356,1.852327,2.215834,2.6827970000000003,3.063984,3.6365,4.745074,5.0653120000000005,5.071987,6.441952,7.483442999999999,9.094939,8.121997,8.609884,10.734866,12.467122999999999,12.677847,13.471134,14.311639999999999,14.652937,14.616535999999998,14.385178,14.281973,14.800429000000001,13.726222,13.055012,12.045751,11.21392,10.00591,4.724901,5.957493,6.4418690000000005,6.643092,4.586541,4.8223720000000005,4.138484,4.223326,3.3994449999999996,3.53266,3.275568,2.709547
